Aor_ID,Aee_ID,Q_ID,Answer
46548,46563,46395,"Ütleb alati arvamuse välja, mõnikord võiks rohkem mõelda läbi selle arvamuse põhjendused. Eriti, kui arvamus on üldise veendumusega vastuolus. Kipub ka aeg-ajalt mingeid asju kordama. Näiteks mingite muudatuste tegemisel tooma põhjenduseks, et võibolla õnnestub nende muudatuste tulemusel saada töötajatel ka boonust. Ma ise arvan, et see ei tööta, kui seda sageli öelda ja tõenäoliselt on boonuse võimalusse suhtumine firmas erinev. Osadele on see oluline, teistele jällegi mitte."
46563,46557,46401,"Uudishimulik (hea aktiivne kuulaja), hoolas, muudatusi esilekutsuv"
46569,46548,46862,Uudiste- ja uuriv toimetus.
46494,46548,46862,Uudistetoimetus ja uuriv toimetus.
46443,46564,46546,"Uue töötaja emotsionaalne ettevalmistus. Kui mina intervjuudel käisin ja tööle tulemise läbirääkimisi juba pidasin, oskas Mihkel mind väga hästi ette valmistada selleks, mis ja kes mind igapäevaselt tööl ees ootab. Mihkel räägib isegi pisiasjad ette ära, et mitte tekitada ebamugavaid olukordi. Minu jaoks oli see väga hea ja vajalik ettevalmistus."
46551,46557,46546,uued lahendused saavad tehtud
46443,46564,46545,"Uuenduslikkus. Mihkli tugevuseks on mõelda välja uuenduslikke ideid, kuidas meie osakonna eelarve ja töökeskkond paremaks muuta. Minu hinnangul on väga raske rutiinses töökeskkonnas märgata tegevusi, mida teen harjumuspäraselt, kuid tihtipeale topelt. Väga keeruline on leida uuenduslikke ideid, kuidas neid olukordi parandada, sest tundub, et paremaid variante polegi. Mihkel oskab näha ja mõelda ja unistada natuke laiemalt ja selle pinnalt ka rutiinses töös uuenduslikku töökeskkonda luua. 
Näiteks võin tuua selle, et koolituskeskus on pikka aega toiminud ühtmoodi nii töökeskkonnas kui eelarvete täitmises jne. Pidev vajadus kasvada ja paremaid tulemusi teha, on välja toonud vajaduse genereerida pidevalt uusi ideid, kuidas tulemusi parandada. Seepärast on muutunud praegune Äripäeva Akadeemia olukord võrreldes eelmiste aegade osakondade struktuuride, töökorralduse ja eelarvemajandusega. Lisaks, isegi kui mõned muudatused ei ole olnud nii tulutoovad kui algselt planeeritud, siis oleme sellest õppinud ja püüdnud muudatusi veelgi muuta, et paremuse poole liikuda."
46494,46572,46542,V
46560,46553,46382,Vaatamata RK keerulisele olukorrale on Igoril jätkunud jõudu olla toetav ja postiivne.
46564,46551,46390,"Vaatluse teel on näha, et töö käib selles vallas osakonnas"
46488,46554,46382,väga
46553,46571,46545,Väga abivalmis.
46553,46567,46401,"Väga asjatundlik, otsekohene ja heatahtlik."
46564,46568,46544,"Väga harva läheb endast välja, suudab olla rahuliik erinevates olukordades"
46572,46559,46861,"Väga hästi, kui kõik nii teeks, kuluks aega poole vähem."
46567,46548,46544,"Väga hea argumentide leidja. Samuti väga hea üldistamisvõime. Oskab keerulist ja laiali valguvat teemat loogiliselt kokku võtma.  Tema kaasamine protsessi lahendab tihti vaidlused ja lihtsustab teiste tööd.  Peaks kindlasti samamoodi edasi jätkma. Võibolla natuke hoolikamalt valida, millised probleemid nõuavad tem"
46548,46550,46389,"Väga hea enesevalitsemisega, ei vingu, ei kasuta negatiivset hääletooni, ei ole tige, ei virise."
46418,46548,46543,Väga hea oskus
46418,46548,46383,Väga hea planeerimise ja teiste suunamise oskus
46552,46557,46545,"Väga hea projektijuht, oskab näha suurt pilti ja ka märgata detaile. Näeb seoseid ja oskab  järeldusi teha."
46553,46560,46545,Väga hea suhtleja. Leiab igaühega kontakti. Kuulab.
46532,46489,46545,väga hea töökiirus
46561,46553,46542,"Väga hea, et Igori arvamus ei pea ilmtingimata peale jääma, kui on põhjendatud eriarvamusi"
46465,46558,46544,Väga head kajastused konverentside eel ja ajal. Ajakirjaniku roll suurepärane
46488,46554,46401,"väga iseseisev naine, positiivse ellusuhtumisega (elujaatav), tööle pühendunud, mõnikord jäärapäine"
46408,46552,46400,"Väga keeruline küsimus. ja raske üldse midagi õpetada. 
Kirjeldan üht Erikale tuttavat sitauatsiooni.
2013 a sügisel andis üks müügigrupp väga halva kuutulemuse. Olen kindel, et Sa leidsid õige põjuse mis selle taga oli ja lõppkokkuvõttes sai leitud antud olukorras õige lahendus. Järgmise korrani? Mõttekoht.
Sa ei sekku üldjuhul müügijuhtide töösse ja see on positiivne.
Selle müügigrupi töökorraldusse mina aga korraks sekkuksin. Ma seletaksin müügijuhile seda, et võrdse kohtlemise printsiib on õige vaid võrdsetes tingimustes.
Osad müüjad saavad eelistatult paremaid sihtrühmi ja (uusi) tooteid. See on normaalne. Küll olen veendunud selles, et kui anda eelistingimused mõnedele müüjatele, on vaja neile ka sellevõrra kõrgemad eesmärgid püstitada. See hoiab müügigrupi õhkkonna parema. Grupiliige saab parema tingimuse- sellega kaasnevalt ka kõrgema ootuse.
Päevapealt niisugust muudatust teha ei saa. Küll on õige aeg sellega algust teha uue projekti puhul, mille osas me teame, et esimese kuu tulemus on alati olnud oluliselt kõrgem. Milleks siis samasugune eesmärk kui aastaid müügisolnud tootel?
Müügijuhile müüksin ma idee maha järgmiselt. 
Sügisel oli mei negatiivne kogemus, kui uus toode müüs hästi ja selle hea müük tekitas teistes grupiliikmetes ebavõrdse kohtlemise tunnet ja seeläbi kogutulemus jäi kaugele alla ootuste. Nüüd on taas uus toode müüki tulemas. Eesmärgistame seekord pisut teisiti. Esimese kuu eesmärgi korrutaksin 1,5 või 2-ga. Müügipreemia jääks samaks.Järgmise kuu eesmärgi arvestaksin eelmise kuu tulemust arvesse võttes ja arvestades ka seda, et see tulebik tõenäoliselt pisut madalam. Müügijuht müüks selle mõtte igale müüjale personaalsel kohtumisel maha.

Distantsilt on hea nõuandeid jagada:) Köögipoolt tead Sina oluliselt paremini....aga oleks kiusatus teada saada, kas toimib."
46450,46569,46381,"Väga kerge on minna Rivolt mõne looga seoses iga pisiasja küsima, aga samas ta väga tunnustab iseseisvat mõtlemist ja pakutavaid ideid."
46529,46569,46546,"Väga palju infot suudab korraga hallata, edasi saata, ideid soovitada."
46450,46569,46390,"Väga palju sellist kokkupuudet ei ole olnud, aga konkreetselt pakkus küll kunagi, et palju lihtsam on vahepeal tööd korraldada, kui kasutada kahte monitori. See oli üks parimaid ideid, mis ma olen oma tööaja jooksul saanud, mis on tõesti töökorraldust lihtsamaks muutnud. Samas ei saa öelda, et ta selle lahenduse saatust kuidagi jälginud oleks"
46561,46552,46546,"Väga rahulikult ja konstruktiivselt võtab Erika vastu alluvaid puudutavaid negatiivset ja positiivset tagasisidet. Kui on vaja arutada kellegi käitumist või muuta protsesse, siis on hea temaga seda arutada ning kindlasti ei jäta ta infot tähelepanuta."
46554,46562,46545,väga suure kogemustepagasiga oskab uusi inimesi juhendada paremat tulemust saavutama
46434,46548,46381,Väga tugev motiveerija.
46564,46562,46401,"Väga tulemuslik, usub edusse, järjekindel"
46572,46559,46385,Väga usaldusväärne.
46494,46548,46385,Vahel asjad kuhjuvad.
46554,46554,46395,"vahel ehk liigagi palju, kui võiks äkki hoopiski eriarvamust äkki endale ho"
46564,46562,46393,Vahel ei ole see nii. Ikka spetsialist lööb igas juhis välja aeg-a
46561,46555,46383,Vahel kipub fookus hajuma
46550,46548,46400,"Vahel kujuneb ikkagi ülesannete kuhi tema kujuteldaval töölaual suuremaks, kui ta teha jõuab ja mõni asi võib venida, aga selles võib kindel olla, et kõik saab tehtud.
Juhend: alustada varem või loobuda mõnest kohtustusest."
46572,46572,46391,"Vahel ma ei võta, sest nii ei ole kunagi, et kõiki arvamusi saab arvesse võtta."
46572,46572,46393,"Vahel ma leian siiski, et ise ära teha on lihtsam, võtab vähem ressurssi."
46556,46567,46400,Vahel näib ta hajameelne ja ükskõikne.
46572,46572,46543,"Vahel olen kannatamatu ja lõpetan inimeste lauseid nende eest, sest ma saan mõttest enne aru, kui nad jõuavad lause lõpetada"
46450,46548,46383,"Vahel on eesmärgid natuke liiga kõrgele seatud, näiteks mõne loo valmimise osas, samas saab väga palju abi ja tuge selleks, kuidas eesmärgini jõuda."
46566,46553,46386,"Vahel on jäärapäiselt oma seisukohas kinni, isegi juhul kui see ei ole selgelt põhjendatav"
46561,46555,46394,Vahel on keeruline välja t olulist
46535,46556,46388,"Vahel on nagu mõned otsused enne ära tehtud, kui me neist teada saame."
46535,46556,46390,Vahel on seda agarust isegi ülearu ja see kipub vahel segama.
46556,46563,46400,"Vahel on tal mõnest asjast pealiskaudsemad teadmised kui olla võiks, kuid see on seletatav ajapuuduse ja inforohkusega."
46551,46551,46384,"vahel on tunne, et oleks võinud juba pisut varem otsustada aga ikka loodad vahest liiga palju"
46572,46549,46400,"Vahel selgub, et kõiki neid asju, mida on vaja teha, on liiga palju. Sellises olukorras on maru tähtis prioriteedid paika panna, sest aega on piiratud hulk. No ja vahel, tundub mulle, on Sul sellega raskusi. Võib-olla Sa kulutad vahel pisiasjadele rohkem aega, kui peaks. Ja vahel Sul vist ununevad mõned asjad ära ka ja jooksevad kokku ja kasvavad üle pea. Võimalik, et Sul ongi liiga palju tööd. Kui nii, siis oleks tark mõned asjad kaelast ära saada. Aga abi võib ka olla asjade prioritiseerimisest: see kohe, see tunni pärast, see õhtuks. Meilidele peaks kindlasti vastama sama päeva jooksul, arvan ma."
46561,46571,46388,Vahel teeb mõne asja ise kiirelt ära
46450,46569,46384,"Vahel tundub, et Rivos on natuke ebakindlust mingite otsuste vastu võtmisel, kuid ei mäleta, et need oleks kunagi olnud väga suured ja olulised otsused."
46564,46564,46394,Vahel ununeb lihtsalt ära
46572,46549,46387,Vahel vist natuke lükkad edasi ka?
46559,46567,46400,"Vahel võiks probleemidele läheneda rohkem läbi lahenduste otsimise, mitte kritiseerimise. Vahel tundub mulle, et ta läheb kergema vastupanu teed ja kipub rohkem maha tegema kui lahendusi pakkuma."
46572,46572,46394,Vahel võiks rohkem.
46559,46572,46400,"Vahel võtab ta liiga mõnest inimesest/probleemist hammastega kinni ega lase enam lahti. Teravus on hea ajakirjaniku puhul, aga kui see väga põhja keerata, siis mõnikord takistab see kõikide värvide nägemist."
46561,46553,46381,"Vahel võtavad alluvad Igori arvamusavaldusi tegevusjuhendina, seepärast tuleb sellega olla ettevaatlik"
46548,46563,46400,"Vähem hüplikust või ootamatusi. Mulle tundub, et Meelis aeg-ajalt teeb mingid otsused hetkeemotsiooni põhjal ja ta pole neid asju täpselt enda jaoks läbi mõelnud. See tekitab tormi veeklaasis ja lõpuks loksub kõik jälle paika tagasi. Ta peaks nägema vaeva sellega, et tema tegevus paistaks kindlam ja läbimõeldum ning samuti peaks ta olema järjekindlam. Ma soovitan tal teadlikult üritada vältida ootamatusi. Selleks peaks ta tõenäoliselt oma tegevust rohkem planeerima ja kavandama ning nägema ka vaeva inimeste senisest suurema kaasamisega. Senisest rohkem peaks pöörama tähelepanu sellele, et mingid otsused ja muutused ei tuleks asjaosalistele ootamatult. Ja toimetuse õhkkonna tunnetamiseks võiks Meelis rohkem suhelda ka nende inimestega, kes pole otseselt tema alluvad. See aitab ka paremini tunnetada ära, et kuidas võib olla eelhäälestus mingite teemade või ideede suhtes. Ja ühe eesmärgi võiks Meelis enda jaoks veel seda. Ta ei salli virisemist. Pakutavad ideed või otsused võivad olla head ja halvad, aga nende üle ei tohiks viriseda ja vinguda. See müritab õhkonda ja sel"
46431,46550,46394,"Vahendab, kui keegi kuskil midagi öelnud on. Ise ei vii kahjuks kõigi tõõtajatega läbi arenguvestlusi."
46563,46550,46382,Vahepeal närvilisemast kujundustoimetusest ei kostu enam (vähemalt minuni:) rahulolematust.
46567,46569,46383,"Vahest on tunne, et võtab liiga palju asju ette ja üritab vastutada liiga mitme asja eest korraga. Tulemuseks on halvimal juhul, et kõik asjad valmivad pisut poolikult ja tekitavad teistele protsessis osalejatele halle juuksekarvu. Kuna tema töö raske ja peab töötama kokkuhoidlikul režiimil, siis on see mingis mõistev mõistetav."
46434,46572,46382,"Vahest soovitan veidi enam kannatlikkust, kärsitus kipub nakkama."
46551,46562,46400,"vahest tahaks, et mõni asi laheneks ka iseenesest aga võta näpust, hoia ikka kätt pulsil, et päriselt ka laheneks"
46567,46548,46400,Vahest võiks olla jõulisem ja otsekohesem. Olukordades kus peab nö pisut kriitilisemalt suhtuma. Mõtlen siin just töötajate korrale kutsumist ja nendelt rohkem nõudmist. Vahest vahel liiga kannatlik.
46484,46552,46389,"Vahest võivad eelnevalt langetatud otsused võtta vastupidise pöörde, mingi kõrvalmõju tõttu."
46504,46568,46862,Vajadusel seisab oma osakonna töötajate eest.
46461,46568,46393,Vajadusel siiski aitab.
46526,46560,46384,"Vajalikkuse osas ei saa ühest hinnangut anda, kuid ebapopulaarsus ei ole küll argument."
46441,46560,46546,Valdavalt mõistlik ja rahulik probleemide lahendamise viis. Rahulolematuse väljendamine meeldivalt tasakaalukal moel.
46560,46552,46401,"Väljapeetud, viisakas, rahulik"
46567,46548,46395,"Väljendab küllalti julgelt oma arvamust ka juhtudel, kui see otseselt ei kattu juhtkonna põhijoonega. Julge ja enesekindel."
46549,46572,46385,"Väljendab oma arvamust, võtab kindlameelselt vastu ka ebapopulaarseid otsuseid."
46549,46564,46384,"Väljendab selgelt oma arvamust ja seisukohti, võtab kindlameelselt ja kiirelt vajadusel vastu ka ebapopulaarseid otsuseid.
Oskus hinnata enda ja oma kaaslase iseloomuomadusi"
46549,46551,46384,"Väljendab selgelt oma arvamust ja seisukohti, võtab kindlameelselt vastu ka ebapopulaarseid otsuseid."
46549,46549,46384,"Väljendan selgelt oma arvamust ja seisukohti, võtan kindlameelselt vajadusel vastu ka ebapopulaarseid otsuseid."
46549,46563,46863,"Valmisolek investeerida töötajatesse. 
Oskab muuta inimese tugevad küljed ja teadmised produktiivseks."
46564,46551,46401,"Vana kala, sihikindel, i"
46457,46548,46401,"Vaoshoitud, toetav, innovatiivne."
46526,46560,46381,"Vastutus on olemas ja suur, motivatsioon puudub. Toimetaja töökohustused hõlmavad nii laia skaalat, et selle eest makstav palk ei tule motivatsioonina kõne allagi. Tööjaotuse muutmine inimeste juurdepalkamise näol kahjuks samuti mitte. Kogu rõhk on müügil, aga selle peale, kuidas ja millise kvaliteediga peab valmima müüdav toode, isegi ei mõelda. Norm on ees, kuidas seda täidetakse, on toimetaja asi. Kahjuks ei ole raamatud ühesuguste tükkidena tehtav töö, vaid nende keerukuse aste on väga erinev ning sama võib öelda ka toimetamiseks kuluva aja ja vaeva kohta. Sundseisu panduna ei saa rääkida ka soovist ega kohustusest millegi eest vastutada."
46550,46559,46400,Vat ei tule ühtegi meelde.
46548,46557,46386,"Veebiga seoses paratamatult põrkuvad toimetuses erinevad huvid. Kerttu on olnud hea vahekohtunik ja temast on kiiresti kujunenud inimene, kelle arvamusega arvestatakse. Minu jaoks on see olnud Kerttu puhul positiivseks üllatuseks. Ta oskab end kehtestada ja teeb seda just nii, et kuulab erinevaid seisukohti ja püüab leida kompromisse."
46551,46557,46400,"veel rohkem ideid ja ettepanekuid reklaamiosakonnale, paremaks reklaami presenteerimiseks ja argumenteerimiseks :-)"
46552,46555,46400,Veidi enam konkreetsust ja selgust info jagamisel. Ka veidi enam lugupidavat suhtumist müügimeeskonna suhtes.
46552,46489,46400,Veidi enam täpsust ja põhjalikkust ülesannete püstitamisel ja täideviimisel.
46484,46552,46544,Viib läbi hästi koosolekuid. On alati täpne ja kontruktiivne.
46560,46552,46386,"Viimane näide oli regulaarsel RK koosolekul, kus klienditeenindus ei tahtnud tagastusi helistada, pakkusid sa välja muuta jaotusprotsente."
46538,46551,46401,"viisakas, vastutustunne, heatahtlik"
46434,46572,46546,"Vilja ei karda ega häbene oma arvamust, kuid austab ka teiste oma. See tähendab, et oma töös nii ajakirjaniku kui ka juhina on ta mitmekülgne. Nii on arvamusküljed muutunud laiahaardelisemaks (valdkondade ja autorite osas) ning toimetuses on näha, et sõnavabaduse mõistel on ka sisu. Suur osa ajakirjanikest julgeb kirjutada ja arvata. See on kogu toimetust tugevdanud."
46569,46572,46545,"Vilja kontrollib kokkulepitu kehtimist ehk näiteks jälgib jooksvalt, kuidas kokkuleppe täitmine edeneb ning tuletab meelde, piisava ajavaruga. Ka ununedes ei jää tegijal nii asjad viimasele minutile, samas näitab, et Vilja hoolib ja võtab oma töid-tegemisi tõsiselt."
46491,46572,46544,"Vilja on äärmiselt professionaalne toimetaja. Võiks öelda, et ta tabab lennult (intuitiivselt) nii kaasautori saadetud teksti kui mu meelest ka kaasutori enda olemust. Oskab eristada olulist ebaolulisest, huvitavat ebahuvitavast jne. Ning seda kõike veel ka läbi lugeja vaatevinkli. Lisaks tahab ja oskab ta seda teavet ka juhina hoogsalt edasi anda, s.t. juhendada teisigi parima tulemuse nimel samu põhimõtteid järgima."
46491,46572,46546,"Vilja on aus ja järjekindel oma nõudmistes nii enese kui teiste suhtes. Juhina kasutab ta oskuslikult ära iga võimaluse, et juhtida tähelepanu asjadele ja olukordadele, mille puhul näeb võimalust neid edaspidi paremini teha või lahendada. Evides seejuures kannatlikkust selles osas, kui asjad ehk nii kiiresti ei muutu, kui võiks."
46494,46572,46389,"Vilja on emotsionaalne, vahel võiks mõne asja ütlemata jätta. Enamasti väljendub emotsionaalsus siiski heas mõttes, nt arvamusruumis."
